0,0.4622
1,0.5548
2,0.6274
3,0.6504
4,0.6762
5,0.6956
6,0.7213
7,0.7239
8,0.7374
9,0.7482
10,0.758
11,0.764
12,0.7685
13,0.7727
14,0.7702
15,0.7819
16,0.7841
17,0.7938
18,0.7972
19,0.7932
20,0.8023
21,0.8077
22,0.8071
23,0.8143
24,0.8014
25,0.8089
26,0.8127
27,0.821
28,0.8178
29,0.8173
30,0.8134
31,0.8227
32,0.8176
33,0.8252
34,0.8265
35,0.8266
36,0.8245
37,0.827
38,0.83
39,0.8237
40,0.8303
41,0.8322
42,0.8323
43,0.8319
44,0.8286
45,0.833
46,0.836
47,0.8304
48,0.8356
49,0.8355
50,0.8363
51,0.8373
52,0.8383
53,0.8452
54,0.8462
55,0.846
56,0.8443
57,0.8483
58,0.8452
59,0.8474
60,0.8466
61,0.8452
62,0.8468
63,0.8472
64,0.849
65,0.8486
66,0.8496
67,0.849
68,0.8512
69,0.852
70,0.8497
71,0.8514
72,0.8515
73,0.8501
74,0.851
75,0.851
76,0.8497
77,0.8506
78,0.8511
79,0.8522
80,0.8498
81,0.8504
82,0.8515
83,0.8499
84,0.8491
85,0.8511
86,0.8506
87,0.8492
88,0.8512
89,0.8491
90,0.8513
91,0.8511
92,0.8492
93,0.85
94,0.8501
95,0.8514
96,0.8506
97,0.8511
98,0.851
99,0.8496
