0,0.5211
1,0.5753
2,0.6349
3,0.6593
4,0.7037
5,0.7261
6,0.7449
7,0.7551
8,0.771
9,0.786
10,0.7875
11,0.7952
12,0.7932
13,0.7999
14,0.8041
15,0.8192
16,0.8181
17,0.8224
18,0.8181
19,0.8185
20,0.8232
21,0.8297
22,0.8237
23,0.826
24,0.8362
25,0.8329
26,0.8347
27,0.8326
28,0.8352
29,0.8366
30,0.8358
31,0.8389
32,0.8356
33,0.8399
34,0.8477
35,0.8516
36,0.849
37,0.8516
38,0.8494
39,0.8509
40,0.8526
41,0.8506
42,0.8504
43,0.8519
44,0.851
45,0.851
46,0.8512
47,0.8537
48,0.8526
49,0.8511
50,0.8513
51,0.8513
52,0.8532
53,0.8508
54,0.8523
55,0.8524
56,0.8516
57,0.8523
58,0.8524
59,0.852
60,0.8538
61,0.8527
62,0.8528
63,0.8516
64,0.851
65,0.8524
66,0.8511
67,0.851
68,0.8505
69,0.8517
70,0.8527
