0,0.3686
1,0.4987
2,0.5737
3,0.6194
4,0.651
5,0.6757
6,0.691
7,0.6916
8,0.6909
9,0.7004
10,0.702
11,0.6952
12,0.698
13,0.7207
14,0.7241
15,0.7284
16,0.7425
17,0.7499
18,0.7551
19,0.7533
20,0.7599
21,0.7556
22,0.7704
23,0.7715
24,0.7653
25,0.7615
26,0.7698
27,0.7691
28,0.7655
29,0.7678
30,0.7635
31,0.769
32,0.7889
33,0.7881
34,0.7892
35,0.793
36,0.793
37,0.7929
38,0.7899
39,0.7889
40,0.7922
41,0.7933
42,0.7909
43,0.7944
44,0.7947
45,0.797
46,0.7942
47,0.7971
48,0.7964
49,0.7965
50,0.793
51,0.7944
52,0.7977
53,0.7935
54,0.7934
55,0.7938
56,0.7972
57,0.7963
58,0.7947
59,0.7973
60,0.7909
61,0.7976
62,0.7935
63,0.7929
64,0.7983
65,0.7916
66,0.7947
67,0.7963
68,0.7898
69,0.7921
70,0.7915
71,0.7936
72,0.7956
73,0.7979
74,0.7962
75,0.7943
76,0.797
77,0.7936
78,0.7918
79,0.795
