0,0.4972
1,0.6058
2,0.6317
3,0.6801
4,0.6711
5,0.6918
6,0.6988
7,0.7028
8,0.7127
9,0.7144
10,0.7098
11,0.7118
12,0.7193
13,0.7348
14,0.7393
15,0.7396
16,0.7389
17,0.7381
18,0.74
19,0.7429
20,0.7476
21,0.7428
22,0.7459
23,0.7423
24,0.7404
25,0.7417
26,0.7412
27,0.7408
28,0.7451
29,0.7434
30,0.742
31,0.7484
32,0.7459
33,0.7406
34,0.7377
35,0.7497
36,0.739
37,0.7447
38,0.7477
39,0.7448
40,0.7443
41,0.744
42,0.7456
43,0.7401
44,0.7416
45,0.7451
46,0.7446
47,0.7444
48,0.7393
49,0.753
50,0.7479
51,0.7424
52,0.7439
53,0.742
54,0.748
55,0.7378
56,0.7477
57,0.742
58,0.7446
59,0.7403
60,0.7438
61,0.7459
62,0.7447
63,0.7402
64,0.7403
65,0.7426
66,0.745
67,0.7452
68,0.7471
69,0.7387
70,0.7442
71,0.7406
72,0.7487
73,0.7392
74,0.7421
75,0.7441
76,0.7502
77,0.7422
78,0.7451
