0,0.3807
1,0.4278
2,0.4805
3,0.546
4,0.5724
5,0.5936
6,0.6192
7,0.6308
8,0.6442
9,0.6373
10,0.6574
11,0.6801
12,0.6866
13,0.6935
14,0.6929
15,0.6821
16,0.7153
17,0.7081
18,0.7129
19,0.7201
20,0.7188
21,0.728
22,0.7333
23,0.7345
24,0.7436
25,0.7463
26,0.7547
27,0.7432
28,0.751
29,0.7597
30,0.7625
31,0.7535
32,0.7671
33,0.7733
34,0.7663
35,0.7645
36,0.7755
37,0.7733
38,0.775
39,0.7749
40,0.7679
41,0.7901
42,0.7911
43,0.7869
44,0.7779
45,0.7814
46,0.795
47,0.7903
48,0.7879
49,0.7864
50,0.795
51,0.7975
52,0.795
53,0.7879
54,0.7973
55,0.7933
56,0.7888
57,0.803
58,0.797
59,0.7981
60,0.7991
61,0.8081
62,0.8023
63,0.8041
64,0.8111
65,0.7958
66,0.8038
67,0.8026
68,0.7958
69,0.8085
70,0.8018
71,0.8024
72,0.8032
73,0.8094
74,0.8013
75,0.8138
76,0.8119
77,0.8137
78,0.8153
79,0.8184
80,0.7974
81,0.8052
82,0.8134
83,0.8093
84,0.8155
85,0.8099
86,0.8114
87,0.8154
88,0.8131
89,0.8188
90,0.8146
91,0.8163
92,0.8158
93,0.8153
94,0.8184
95,0.8185
96,0.8077
97,0.8185
98,0.8102
99,0.818
100,0.8107
101,0.8291
102,0.8274
103,0.8286
104,0.8303
105,0.8308
106,0.8275
107,0.8281
108,0.8285
109,0.83
110,0.8321
111,0.8303
112,0.8311
113,0.8314
114,0.8352
115,0.828
116,0.8288
117,0.8327
118,0.8342
119,0.833
120,0.833
121,0.834
122,0.8281
123,0.8349
124,0.8324
125,0.8326
126,0.8341
127,0.8349
128,0.833
129,0.833
130,0.8348
131,0.8363
132,0.8334
133,0.8367
134,0.8282
135,0.8351
136,0.8339
137,0.8326
138,0.8326
139,0.8344
140,0.8355
141,0.8345
142,0.8335
143,0.8368
144,0.8345
145,0.835
146,0.8322
147,0.8373
148,0.8329
149,0.8351
150,0.8351
151,0.8359
152,0.8342
153,0.8355
154,0.8338
155,0.8335
156,0.8359
157,0.8381
158,0.8353
159,0.8358
160,0.8351
161,0.8357
162,0.8365
163,0.8363
164,0.8383
165,0.8341
166,0.8373
167,0.8372
168,0.8349
169,0.8377
170,0.8355
171,0.8346
172,0.8331
173,0.8345
174,0.8369
175,0.8349
176,0.836
177,0.8373
178,0.8363
179,0.8367
180,0.8365
181,0.8354
182,0.8361
183,0.8376
184,0.8365
