0,0.3272
1,0.4367
2,0.5018
3,0.5544
4,0.6063
5,0.6437
6,0.6542
7,0.6825
8,0.6872
9,0.6976
10,0.7031
11,0.7199
12,0.7228
13,0.7002
14,0.7232
15,0.7396
16,0.735
17,0.7461
18,0.7475
19,0.7583
20,0.749
21,0.756
22,0.7544
23,0.7625
24,0.757
25,0.7696
26,0.7513
27,0.7567
28,0.7578
29,0.7656
30,0.7729
31,0.7963
32,0.8024
33,0.7999
34,0.8009
35,0.8084
36,0.8058
37,0.8073
38,0.8092
39,0.8073
40,0.8081
41,0.81
42,0.808
43,0.8104
44,0.8031
45,0.8082
46,0.8087
47,0.8122
48,0.8123
49,0.8072
50,0.8106
51,0.8052
52,0.8142
53,0.8133
54,0.8106
55,0.8126
56,0.8083
57,0.8144
58,0.8131
59,0.8144
60,0.8131
61,0.8152
62,0.8112
63,0.8147
64,0.8138
65,0.8091
66,0.8144
67,0.8117
68,0.8059
69,0.8151
70,0.815
71,0.8125
72,0.8103
73,0.8118
74,0.8076
75,0.8164
76,0.8097
77,0.8102
78,0.8134
79,0.8184
80,0.812
81,0.8137
82,0.8127
83,0.8115
84,0.8099
85,0.8148
86,0.8098
87,0.8114
88,0.8088
89,0.818
90,0.8161
91,0.8122
92,0.8132
93,0.8121
94,0.8127
95,0.8091
96,0.8119
97,0.8136
98,0.8119
99,0.8115
100,0.8121
101,0.812
102,0.814
103,0.8105
104,0.8096
105,0.8128
106,0.8116
107,0.8107
