0,0.2857
1,0.4138
2,0.5263
3,0.5568
4,0.6275
5,0.6499
6,0.6543
7,0.6633
8,0.6979
9,0.7058
10,0.707
11,0.7161
12,0.71
13,0.7309
14,0.7302
15,0.7313
16,0.7361
17,0.7271
18,0.7227
19,0.7452
20,0.7422
21,0.7521
22,0.754
23,0.7475
24,0.7579
25,0.7504
26,0.7565
27,0.7557
28,0.7881
29,0.7962
30,0.7962
31,0.8016
32,0.7984
33,0.8025
34,0.8053
35,0.8006
36,0.8023
37,0.8051
38,0.8004
39,0.8069
40,0.8081
41,0.8065
42,0.8058
43,0.8042
44,0.8101
45,0.8045
46,0.8052
47,0.8051
48,0.8057
49,0.8068
50,0.8097
51,0.8067
52,0.8084
53,0.8061
54,0.8076
55,0.8095
56,0.8099
57,0.8049
58,0.8066
59,0.81
60,0.81
61,0.8084
62,0.8062
63,0.809
64,0.8081
65,0.8091
66,0.8062
67,0.8134
68,0.8147
69,0.8108
70,0.8081
71,0.8082
72,0.8102
73,0.8061
74,0.809
75,0.8124
76,0.8116
77,0.8106
78,0.8104
79,0.8124
80,0.8111
81,0.8129
82,0.8104
83,0.8086
84,0.8069
85,0.8166
86,0.8087
87,0.8071
88,0.8107
89,0.8081
90,0.8108
91,0.8137
92,0.8141
