0,0.4007
1,0.4916
2,0.5556
3,0.5925
4,0.6344
5,0.6509
6,0.6611
7,0.669
8,0.6947
9,0.7045
10,0.7155
11,0.718
12,0.7292
13,0.7335
14,0.7397
15,0.7362
16,0.7413
17,0.7494
18,0.7516
19,0.763
20,0.7567
21,0.7658
22,0.7687
23,0.7681
24,0.7794
25,0.7765
26,0.7772
27,0.7678
28,0.7771
29,0.7737
30,0.7783
31,0.7848
32,0.7873
33,0.7838
34,0.7889
35,0.7944
36,0.7896
37,0.7903
38,0.7948
39,0.7915
40,0.7868
41,0.79
42,0.7966
43,0.7918
44,0.7959
45,0.7992
46,0.7944
47,0.8051
48,0.8076
49,0.812
50,0.8131
51,0.8089
52,0.8098
53,0.8135
54,0.8091
55,0.8147
56,0.8118
57,0.8152
58,0.8213
59,0.8169
60,0.8152
61,0.8206
62,0.8177
63,0.8185
64,0.8172
65,0.8192
66,0.8183
67,0.8195
68,0.8189
69,0.824
70,0.8131
71,0.8182
72,0.8199
73,0.8178
74,0.8196
75,0.8166
76,0.8199
77,0.815
78,0.8203
79,0.8207
80,0.8176
81,0.8181
82,0.8176
83,0.8131
84,0.8214
85,0.8214
86,0.8159
87,0.8177
88,0.8209
89,0.8161
90,0.8214
91,0.8192
92,0.8158
93,0.8174
94,0.824
95,0.8204
96,0.8258
97,0.8177
98,0.8121
99,0.8151
100,0.82
101,0.8184
102,0.818
103,0.817
104,0.8152
105,0.8165
106,0.8172
107,0.8165
108,0.8141
109,0.8208
110,0.8225
111,0.818
112,0.8153
113,0.8172
114,0.821
115,0.8213
116,0.8172
117,0.8188
118,0.8166
119,0.8182
120,0.8196
121,0.8185
122,0.8159
123,0.8163
124,0.8207
125,0.8173
126,0.8176
127,0.8192
128,0.8223
129,0.8163
130,0.8197
131,0.8156
132,0.8199
133,0.8191
134,0.8141
135,0.8216
136,0.8192
137,0.8184
138,0.8199
139,0.8193
140,0.8193
141,0.82
142,0.8213
143,0.8216
144,0.8194
145,0.8201
146,0.8169
147,0.8165
148,0.8141
149,0.816
150,0.8178
151,0.8204
152,0.8179
153,0.8215
154,0.8192
155,0.8215
156,0.8224
157,0.8168
158,0.8181
159,0.8207
160,0.8187
161,0.8184
162,0.8149
163,0.8246
164,0.8223
165,0.8171
166,0.8147
167,0.8185
168,0.8205
169,0.8182
170,0.8142
171,0.8193
172,0.8224
173,0.8183
174,0.8191
175,0.8206
176,0.8163
177,0.8233
178,0.8186
179,0.8197
180,0.8186
181,0.8171
182,0.8172
183,0.817
184,0.8183
185,0.8158
186,0.8164
187,0.8229
188,0.8213
189,0.8152
190,0.8158
191,0.8139
192,0.8158
193,0.8219
194,0.8185
195,0.821
196,0.8203
197,0.8175
198,0.8155
199,0.8178
200,0.8188
201,0.8181
202,0.8221
203,0.8142
204,0.8159
205,0.8215
206,0.8127
207,0.822
208,0.8164
209,0.8188
210,0.8192
211,0.8181
212,0.8161
213,0.8226
214,0.817
215,0.8136
216,0.8201
217,0.8191
218,0.8184
219,0.8158
220,0.8179
221,0.8167
222,0.8187
223,0.82
224,0.817
225,0.8205
226,0.8163
227,0.8185
228,0.818
229,0.8188
230,0.8182
231,0.8154
232,0.8207
233,0.822
234,0.8165
235,0.8193
236,0.815
237,0.8176
238,0.8124
239,0.8197
240,0.8173
241,0.8198
242,0.8202
243,0.8214
244,0.8207
245,0.8196
246,0.8199
247,0.8189
248,0.817
249,0.8229
250,0.8216
251,0.8235
252,0.8186
253,0.817
254,0.82
255,0.822
256,0.8162
257,0.816
258,0.8143
259,0.821
260,0.8216
261,0.812
262,0.8134
263,0.82
264,0.8174
265,0.8173
266,0.8175
267,0.8197
268,0.8207
