0,0.3815
1,0.5252
2,0.587
3,0.6578
4,0.6871
5,0.7102
6,0.7259
7,0.753
8,0.7601
9,0.7679
10,0.7833
11,0.7871
12,0.799
13,0.8024
14,0.8024
15,0.8094
16,0.8186
17,0.817
18,0.8279
19,0.8319
20,0.8319
21,0.8296
22,0.8291
23,0.8345
24,0.8376
25,0.842
26,0.8441
27,0.8417
28,0.8498
29,0.8457
30,0.8493
31,0.8512
32,0.8531
33,0.8577
34,0.8531
35,0.8538
36,0.8599
37,0.8583
38,0.8634
39,0.8602
40,0.8582
41,0.8637
42,0.8611
43,0.8641
44,0.8638
45,0.8623
46,0.8624
47,0.8653
48,0.8608
49,0.862
50,0.8727
51,0.8747
52,0.8773
53,0.875
54,0.8761
55,0.8756
56,0.8766
57,0.8765
58,0.8761
59,0.8766
60,0.8771
61,0.8769
62,0.8759
63,0.8782
64,0.8773
65,0.8775
66,0.8778
67,0.8777
68,0.8767
69,0.8774
70,0.8784
71,0.8788
72,0.8775
73,0.8779
74,0.8793
75,0.8781
76,0.8781
77,0.8778
78,0.8773
79,0.8789
80,0.8775
81,0.8784
82,0.8776
83,0.8785
84,0.8781
85,0.8782
86,0.8781
87,0.8786
88,0.8778
89,0.8776
90,0.8772
91,0.8774
92,0.8773
93,0.8788
94,0.8789
