0,0.4225
1,0.5171
2,0.6029
3,0.6553
4,0.6835
5,0.7153
6,0.7328
7,0.7377
8,0.7522
9,0.7573
10,0.7572
11,0.7555
12,0.7574
13,0.7733
14,0.7616
15,0.7556
16,0.7577
17,0.7569
18,0.7638
19,0.7678
20,0.7674
21,0.788
22,0.7856
23,0.7935
24,0.7979
25,0.7976
26,0.7934
27,0.7954
28,0.7989
29,0.7996
30,0.8016
31,0.8021
32,0.8003
33,0.802
34,0.8042
35,0.8001
36,0.8007
37,0.7992
38,0.7961
39,0.7996
40,0.7986
41,0.8005
42,0.7976
43,0.7967
44,0.8035
45,0.8014
46,0.8015
47,0.7979
48,0.8
49,0.7998
