0,0.5126
1,0.5801
2,0.6271
3,0.6587
4,0.6865
5,0.6973
6,0.7146
7,0.7159
8,0.7297
9,0.7406
10,0.7514
11,0.7555
12,0.7553
13,0.7651
14,0.7562
15,0.7716
16,0.769
17,0.7651
18,0.7828
19,0.7758
20,0.7817
21,0.7829
22,0.7814
23,0.7968
24,0.7915
25,0.7906
26,0.7896
27,0.7879
28,0.7929
29,0.7942
30,0.7889
31,0.7944
32,0.7977
33,0.7972
34,0.7959
35,0.805
36,0.8076
37,0.8116
38,0.8146
39,0.8108
40,0.8121
41,0.8099
42,0.8153
43,0.8147
44,0.8137
45,0.8136
46,0.8125
47,0.8145
48,0.8119
49,0.8145
50,0.8175
51,0.8122
52,0.8172
53,0.8142
54,0.8146
55,0.8183
56,0.8167
57,0.8148
58,0.8128
59,0.8156
60,0.8147
61,0.8161
62,0.8141
63,0.8154
64,0.8171
65,0.8163
66,0.8152
67,0.8144
68,0.8123
69,0.8157
70,0.8104
71,0.8155
72,0.819
73,0.8126
74,0.8147
75,0.8179
76,0.8153
77,0.8171
78,0.8167
79,0.8167
80,0.8193
81,0.8123
82,0.8126
83,0.8178
84,0.8169
85,0.8203
86,0.815
87,0.8158
88,0.8165
89,0.8152
90,0.8188
91,0.8111
92,0.8124
93,0.8168
94,0.8148
95,0.8122
96,0.814
97,0.8147
98,0.8147
99,0.8138
100,0.8139
101,0.8136
102,0.8145
103,0.8223
104,0.8134
105,0.8174
106,0.8141
107,0.8159
108,0.8146
109,0.8166
110,0.8185
111,0.8129
112,0.8148
113,0.8158
114,0.8124
115,0.8171
116,0.8136
117,0.8103
118,0.816
119,0.8154
120,0.8127
121,0.8138
122,0.8122
123,0.8136
124,0.8174
125,0.817
126,0.811
127,0.8169
128,0.8097
129,0.8127
130,0.8178
131,0.8148
132,0.8177
133,0.8197
134,0.8145
135,0.8123
136,0.8173
137,0.812
138,0.8163
139,0.8188
140,0.8122
141,0.8215
142,0.8156
143,0.8157
144,0.8112
145,0.8155
146,0.8085
147,0.8136
148,0.8128
149,0.8159
150,0.814
151,0.8094
152,0.8094
153,0.8128
154,0.8201
155,0.8129
156,0.8125
157,0.8171
158,0.8123
159,0.8148
160,0.812
161,0.8135
162,0.8159
163,0.8163
164,0.8135
165,0.8168
166,0.8171
167,0.8136
168,0.816
169,0.8138
170,0.8161
171,0.8171
172,0.8153
173,0.8156
174,0.8195
175,0.8195
176,0.8124
177,0.8158
178,0.8148
179,0.8149
180,0.8128
181,0.8147
182,0.8148
183,0.8145
184,0.8186
185,0.8147
186,0.8157
187,0.8128
188,0.8174
189,0.8155
190,0.8121
191,0.816
192,0.8103
193,0.818
194,0.8124
195,0.8167
196,0.8154
197,0.8136
198,0.8142
199,0.8098
200,0.814
201,0.8115
202,0.8226
203,0.8184
204,0.8171
205,0.811
206,0.8134
207,0.8184
208,0.8153
209,0.8138
210,0.8123
211,0.8161
212,0.8169
213,0.8166
214,0.8141
215,0.8195
216,0.8143
217,0.8123
218,0.8168
219,0.8147
220,0.8107
221,0.8173
222,0.8162
223,0.8151
224,0.8126
225,0.818
226,0.8132
227,0.8168
228,0.8203
229,0.8163
230,0.8166
231,0.8133
232,0.8131
233,0.8146
234,0.8135
235,0.8177
236,0.8181
237,0.816
238,0.8118
239,0.8078
240,0.8147
241,0.8151
242,0.817
243,0.8136
244,0.8092
245,0.8115
246,0.8144
247,0.822
248,0.8181
249,0.8161
250,0.8167
251,0.8142
252,0.8152
253,0.8141
254,0.8178
255,0.8164
256,0.8154
257,0.8133
258,0.8177
259,0.8132
260,0.8086
261,0.8148
262,0.8203
263,0.811
264,0.8139
265,0.8161
266,0.8177
267,0.8137
268,0.8162
269,0.8152
270,0.819
271,0.815
272,0.816
273,0.8141
274,0.8125
275,0.8124
276,0.8156
277,0.8157
278,0.8147
279,0.8181
280,0.815
281,0.8152
282,0.8143
283,0.8155
284,0.819
285,0.8174
286,0.8182
287,0.8183
288,0.8195
289,0.8137
290,0.8153
291,0.8179
292,0.8132
293,0.8159
294,0.8142
295,0.8113
296,0.8142
297,0.8137
298,0.8142
299,0.8114
300,0.8162
301,0.8189
302,0.8179
303,0.8137
304,0.8149
305,0.8189
306,0.818
307,0.8129
308,0.8176
309,0.8166
310,0.8131
311,0.8147
312,0.8145
313,0.8176
314,0.8109
315,0.8146
316,0.8134
317,0.8137
318,0.8166
319,0.8163
320,0.817
321,0.815
322,0.8137
323,0.8137
324,0.8172
325,0.8157
326,0.8176
327,0.8133
328,0.8214
329,0.8218
330,0.8148
331,0.813
332,0.8153
333,0.8206
334,0.8194
335,0.8171
336,0.8186
337,0.8155
338,0.8153
339,0.8177
340,0.81
