0,0.4927
1,0.5859
2,0.6529
3,0.6706
4,0.717
5,0.7403
6,0.7517
7,0.7617
8,0.7764
9,0.7734
10,0.7971
11,0.7981
12,0.7992
13,0.8028
14,0.8106
15,0.8088
16,0.8204
17,0.818
18,0.8234
19,0.8249
20,0.8224
21,0.8301
22,0.828
23,0.8319
24,0.8312
25,0.8271
26,0.8274
27,0.8323
28,0.8305
29,0.8418
30,0.8363
31,0.8349
32,0.837
33,0.8393
34,0.8416
35,0.8486
36,0.8505
37,0.8504
38,0.8531
39,0.8537
40,0.8534
41,0.853
42,0.8533
43,0.8549
44,0.853
45,0.8515
46,0.8523
47,0.853
48,0.8526
49,0.853
50,0.8539
51,0.8556
52,0.8529
53,0.8535
54,0.8531
55,0.8538
56,0.8531
57,0.8551
58,0.8532
59,0.854
60,0.8543
61,0.8533
62,0.8546
63,0.8553
64,0.8542
65,0.8547
66,0.8544
67,0.854
68,0.854
69,0.8545
70,0.8545
71,0.8544
72,0.8558
73,0.8541
74,0.8541
75,0.8547
76,0.8544
77,0.8542
78,0.8549
79,0.8537
80,0.8543
81,0.8542
82,0.8545
83,0.8545
84,0.854
85,0.8543
86,0.8539
87,0.8544
88,0.8542
89,0.8539
90,0.854
91,0.8544
92,0.8544
93,0.8542
94,0.8546
95,0.855
96,0.8551
97,0.8542
98,0.8541
99,0.8542
100,0.8538
101,0.8535
102,0.8538
103,0.8535
104,0.8548
105,0.8543
106,0.8541
107,0.8539
108,0.854
109,0.8548
110,0.8542
111,0.855
112,0.8548
113,0.8542
114,0.8536
115,0.8539
116,0.854
117,0.8546
118,0.8543
119,0.8554
120,0.8541
121,0.8538
