0,0.4881
1,0.5985
2,0.6851
3,0.7054
4,0.7247
5,0.7485
6,0.7579
7,0.7669
8,0.7833
9,0.7792
10,0.7869
11,0.8001
12,0.8017
13,0.8047
14,0.8086
15,0.8065
16,0.8083
17,0.816
18,0.8152
19,0.8105
20,0.8176
21,0.8185
22,0.8152
23,0.82
24,0.8198
25,0.819
26,0.8211
27,0.8278
28,0.8224
29,0.8332
30,0.8351
31,0.8385
32,0.8375
33,0.8362
34,0.8376
35,0.8367
36,0.8383
37,0.8386
38,0.8372
39,0.8374
40,0.8375
41,0.8374
42,0.838
43,0.8387
44,0.8397
45,0.8382
46,0.8375
47,0.8378
48,0.8387
49,0.8373
50,0.8383
51,0.8386
52,0.8389
53,0.838
54,0.8387
55,0.8397
56,0.8389
57,0.8393
58,0.8387
59,0.8388
60,0.8386
61,0.837
62,0.8382
63,0.8376
64,0.8381
