0,0.418
1,0.5052
2,0.5681
3,0.616
4,0.6345
5,0.692
6,0.7124
7,0.7324
8,0.7467
9,0.7484
10,0.7495
11,0.7626
12,0.7634
13,0.768
14,0.7655
15,0.7686
16,0.7658
17,0.7649
18,0.7716
19,0.7687
20,0.797
21,0.8
22,0.8002
23,0.8041
24,0.8062
25,0.8026
26,0.8012
27,0.8054
28,0.8037
29,0.8077
30,0.8088
31,0.8111
32,0.8092
33,0.8015
34,0.8072
35,0.8064
36,0.808
37,0.8065
38,0.8114
39,0.8054
40,0.8051
41,0.8083
42,0.8111
43,0.807
44,0.8033
45,0.8105
46,0.8056
47,0.8036
48,0.8039
49,0.8065
50,0.8095
51,0.8099
52,0.8032
53,0.8053
54,0.8077
55,0.8116
56,0.8068
57,0.8087
58,0.8102
59,0.811
60,0.8062
61,0.8108
62,0.8077
63,0.806
64,0.8064
65,0.8094
66,0.8104
67,0.8072
68,0.8056
69,0.8115
70,0.8099
71,0.81
72,0.808
73,0.8108
74,0.8066
75,0.8087
76,0.8084
77,0.8078
78,0.8074
79,0.8054
80,0.8103
81,0.8112
82,0.8127
83,0.8066
84,0.8098
85,0.8086
86,0.8083
87,0.8076
88,0.8073
89,0.8075
90,0.8124
91,0.8076
92,0.8065
93,0.8087
94,0.8089
95,0.8125
96,0.8077
